Exposure,Power,CarAge,DriverAge,Brand,Gas,Region,Density
0.09,g,5.0,24.0,Fiat,Diesel,Ile-de-France,853.0
0.51,g,5.0,24.0,Fiat,Diesel,Ile-de-France,853.0
0.49,d,0.0,52.0,Japanese (except Nissan) or Korean,Regular,Bretagne,3021.0
0.12,d,0.0,52.0,Japanese (except Nissan) or Korean,Regular,Bretagne,3021.0
0.68,e,2.0,24.0,"Renault, Nissan or Citroen",Diesel,Nord-Pas-de-Calais,3424.5
0.54,g,5.0,24.0,"Renault, Nissan or Citroen",Diesel,Bretagne,142.0
0.06,g,5.0,24.0,"Renault, Nissan or Citroen",Diesel,Bretagne,142.0
0.57,e,0.0,65.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.03,e,0.0,65.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.54,k,7.0,23.0,"Opel, General Motors or Ford",Regular,Haute-Normandie,3424.5
0.06,k,7.0,28.0,"Opel, General Motors or Ford",Regular,Haute-Normandie,3424.5
0.04,e,0.0,32.0,Japanese (except Nissan) or Korean,Regular,Nord-Pas-de-Calais,221.0
0.13,e,0.0,32.0,Japanese (except Nissan) or Korean,Regular,Nord-Pas-de-Calais,221.0
0.43,e,0.0,32.0,Japanese (except Nissan) or Korean,Regular,Nord-Pas-de-Calais,221.0
0.4,i,0.0,43.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,2278.0
0.19,i,0.0,43.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,2278.0
0.45,g,0.0,33.0,Japanese (except Nissan) or Korean,Diesel,Aquitaine,312.0
0.15,i,0.0,33.0,Japanese (except Nissan) or Korean,Regular,Aquitaine,312.0
0.6,g,1.0,67.0,Japanese (except Nissan) or Korean,Regular,Bretagne,2348.0
0.52,g,0.0,68.0,Japanese (except Nissan) or Korean,Diesel,Ile-de-France,3424.5
0.07,g,0.0,68.0,Japanese (except Nissan) or Korean,Diesel,Ile-de-France,3424.5
0.49,f,5.0,23.0,"Renault, Nissan or Citroen",Diesel,Nord-Pas-de-Calais,93.0
0.08,d,0.0,53.0,Japanese (except Nissan) or Korean,Regular,Aquitaine,127.0
0.51,d,0.0,53.0,Japanese (except Nissan) or Korean,Regular,Aquitaine,127.0
0.1,d,0.0,33.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.5,d,0.0,33.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.17,j,10.0,26.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3132.0
0.54,j,10.0,26.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3132.0
0.57,d,0.0,29.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,86.0
0.6,d,0.0,25.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,1430.0
0.15,j,0.0,28.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.4,i,0.0,28.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.03,i,0.0,28.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.6,i,0.0,38.0,Japanese (except Nissan) or Korean,Regular,Centre,164.0
0.54,e,0.0,32.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,196.0
0.06,e,0.0,32.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,196.0
0.52,e,1.0,43.0,"Renault, Nissan or Citroen",Diesel,Pays-de-la-Loire,35.0
0.07,e,1.0,43.0,"Renault, Nissan or Citroen",Diesel,Pays-de-la-Loire,35.0
0.47,d,0.0,26.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,2859.0
0.11,d,0.0,26.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,2859.0
0.18,f,0.0,51.0,Japanese (except Nissan) or Korean,Regular,Haute-Normandie,3424.5
0.03,f,0.0,51.0,Japanese (except Nissan) or Korean,Regular,Haute-Normandie,3424.5
0.23,f,0.0,51.0,Japanese (except Nissan) or Korean,Regular,Haute-Normandie,3424.5
0.03,f,0.0,51.0,Japanese (except Nissan) or Korean,Regular,Haute-Normandie,3424.5
0.1,f,0.0,51.0,Japanese (except Nissan) or Korean,Regular,Haute-Normandie,3424.5
0.59,g,0.0,63.0,Japanese (except Nissan) or Korean,Diesel,Ile-de-France,3424.5
0.02,d,0.0,31.0,Japanese (except Nissan) or Korean,Regular,Nord-Pas-de-Calais,540.0
0.14,d,0.0,31.0,Japanese (except Nissan) or Korean,Regular,Nord-Pas-de-Calais,540.0
0.42,d,0.0,31.0,Japanese (except Nissan) or Korean,Regular,Nord-Pas-de-Calais,540.0
0.13,i,0.0,40.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.45,i,0.0,40.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.1,o,0.0,54.0,Japanese (except Nissan) or Korean,Diesel,Poitou-Charentes,1982.0
0.01,o,0.0,54.0,Japanese (except Nissan) or Korean,Diesel,Poitou-Charentes,1982.0
0.01,o,0.0,54.0,Japanese (except Nissan) or Korean,Diesel,Poitou-Charentes,1982.0
0.43,o,0.0,54.0,Japanese (except Nissan) or Korean,Diesel,Poitou-Charentes,1982.0
0.51,e,0.0,47.0,Japanese (except Nissan) or Korean,Regular,Aquitaine,114.0
0.07,e,0.0,47.0,Japanese (except Nissan) or Korean,Regular,Aquitaine,114.0
0.03,f,0.0,36.0,Japanese (except Nissan) or Korean,Diesel,Ile-de-France,61.0
0.36,f,0.0,36.0,Japanese (except Nissan) or Korean,Diesel,Ile-de-France,61.0
0.19,f,0.0,36.0,Japanese (except Nissan) or Korean,Diesel,Ile-de-France,61.0
0.54,e,0.0,25.0,"Volkswagen, Audi, Skoda or Seat",Diesel,Ile-de-France,3424.5
0.04,e,0.0,25.0,"Volkswagen, Audi, Skoda or Seat",Diesel,Ile-de-France,3424.5
0.54,g,0.0,50.0,Japanese (except Nissan) or Korean,Diesel,Aquitaine,1287.0
0.04,g,0.0,50.0,Japanese (except Nissan) or Korean,Diesel,Aquitaine,1287.0
0.47,e,0.0,75.0,Japanese (except Nissan) or Korean,Diesel,Haute-Normandie,133.0
0.11,e,0.0,75.0,Japanese (except Nissan) or Korean,Diesel,Haute-Normandie,133.0
0.03,e,0.0,31.0,Japanese (except Nissan) or Korean,Regular,Aquitaine,1445.0
0.02,e,0.0,31.0,Japanese (except Nissan) or Korean,Regular,Aquitaine,1445.0
0.51,j,1.0,32.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.07,j,1.0,32.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.58,i,0.0,40.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.58,d,0.0,25.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.5,i,0.0,54.0,Japanese (except Nissan) or Korean,Regular,Nord-Pas-de-Calais,126.0
0.07,i,0.0,54.0,Japanese (except Nissan) or Korean,Regular,Nord-Pas-de-Calais,126.0
0.58,g,0.0,48.0,Japanese (except Nissan) or Korean,Diesel,Ile-de-France,704.0
0.52,e,0.0,69.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.06,e,0.0,69.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.58,i,7.0,44.0,Japanese (except Nissan) or Korean,Diesel,Pays-de-la-Loire,3424.5
0.58,e,7.0,43.0,"Renault, Nissan or Citroen",Regular,Ile-de-France,3424.5
0.06,f,0.0,54.0,Japanese (except Nissan) or Korean,Diesel,Basse-Normandie,35.0
0.51,f,0.0,54.0,Japanese (except Nissan) or Korean,Diesel,Basse-Normandie,35.0
0.1,j,0.0,46.0,Japanese (except Nissan) or Korean,Diesel,Ile-de-France,39.0
0.47,j,0.0,46.0,Japanese (except Nissan) or Korean,Diesel,Ile-de-France,39.0
0.57,f,10.0,29.0,"Opel, General Motors or Ford",Regular,Ile-de-France,3238.0
0.07,e,0.0,50.0,Japanese (except Nissan) or Korean,Regular,Nord-Pas-de-Calais,698.0
0.5,e,0.0,50.0,Japanese (except Nissan) or Korean,Regular,Nord-Pas-de-Calais,698.0
0.03,g,6.0,22.0,"Mercedes, Chrysler or BMW",Diesel,Haute-Normandie,179.0
0.54,g,6.0,22.0,"Mercedes, Chrysler or BMW",Diesel,Haute-Normandie,179.0
0.49,e,0.0,28.0,Japanese (except Nissan) or Korean,Regular,Limousin,210.0
0.07,e,0.0,28.0,Japanese (except Nissan) or Korean,Regular,Limousin,210.0
0.57,g,0.0,33.0,Japanese (except Nissan) or Korean,Diesel,Aquitaine,241.0
0.61,g,10.0,51.0,"Renault, Nissan or Citroen",Regular,Bretagne,17.0
0.03,e,10.0,51.0,"Opel, General Motors or Ford",Diesel,Bretagne,17.0
0.56,e,0.0,40.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,555.0
0.06,g,0.0,55.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.51,g,0.0,55.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.12,e,0.0,56.0,Japanese (except Nissan) or Korean,Regular,Bretagne,146.0
0.21,f,0.0,56.0,Japanese (except Nissan) or Korean,Regular,Bretagne,146.0
0.22,e,0.0,56.0,Japanese (except Nissan) or Korean,Regular,Bretagne,146.0
0.00546448087431694,f,0.0,56.0,Japanese (except Nissan) or Korean,Regular,Bretagne,146.0
0.03,e,0.0,60.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,2354.0
0.53,e,0.0,60.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,2354.0
0.3,f,0.0,54.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.26,f,0.0,54.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.09,e,0.0,30.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3420.0
0.47,e,0.0,30.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3420.0
0.49,i,4.0,57.0,Japanese (except Nissan) or Korean,Diesel,Haute-Normandie,55.0
0.06,i,4.0,57.0,Japanese (except Nissan) or Korean,Diesel,Haute-Normandie,55.0
0.5,g,0.0,38.0,Japanese (except Nissan) or Korean,Diesel,Ile-de-France,3424.5
0.06,g,0.0,38.0,Japanese (except Nissan) or Korean,Diesel,Ile-de-France,3424.5
0.00546448087431694,g,0.0,38.0,Japanese (except Nissan) or Korean,Diesel,Ile-de-France,3424.5
0.56,g,0.0,42.0,Japanese (except Nissan) or Korean,Diesel,Centre,239.0
0.13,k,0.0,45.0,Japanese (except Nissan) or Korean,Diesel,Ile-de-France,1248.0
0.42,k,0.0,45.0,Japanese (except Nissan) or Korean,Diesel,Ile-de-France,1248.0
0.08,e,0.0,41.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.39,e,0.0,41.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.08,e,0.0,41.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.49,e,0.0,32.0,Japanese (except Nissan) or Korean,Regular,Haute-Normandie,79.0
0.06,e,0.0,32.0,Japanese (except Nissan) or Korean,Regular,Haute-Normandie,79.0
0.16,f,3.0,73.0,"Renault, Nissan or Citroen",Diesel,Ile-de-France,3424.5
0.13,e,0.0,73.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.25,e,0.0,73.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.4,k,2.0,29.0,Japanese (except Nissan) or Korean,Regular,Bretagne,179.0
0.05,k,2.0,29.0,Japanese (except Nissan) or Korean,Regular,Bretagne,179.0
0.11,k,2.0,29.0,Japanese (except Nissan) or Korean,Regular,Bretagne,179.0
0.56,i,0.0,41.0,Japanese (except Nissan) or Korean,Regular,Poitou-Charentes,92.0
0.26,i,0.0,34.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.29,i,0.0,34.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.1,d,0.0,43.0,Japanese (except Nissan) or Korean,Regular,Pays-de-la-Loire,76.0
0.45,d,0.0,43.0,Japanese (except Nissan) or Korean,Regular,Pays-de-la-Loire,76.0
0.11,j,0.0,36.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.45,j,0.0,36.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.56,f,7.0,34.0,"Renault, Nissan or Citroen",Diesel,Nord-Pas-de-Calais,147.0
0.06,f,0.0,28.0,Japanese (except Nissan) or Korean,Diesel,Basse-Normandie,24.0
0.07,f,0.0,28.0,Japanese (except Nissan) or Korean,Diesel,Basse-Normandie,24.0
0.41,e,0.0,28.0,Japanese (except Nissan) or Korean,Diesel,Basse-Normandie,24.0
0.08,f,1.0,28.0,"Volkswagen, Audi, Skoda or Seat",Diesel,Ile-de-France,22.0
0.47,f,1.0,28.0,"Volkswagen, Audi, Skoda or Seat",Diesel,Ile-de-France,22.0
0.56,f,3.0,53.0,other,Diesel,Pays-de-la-Loire,37.0
0.08,f,0.0,36.0,Japanese (except Nissan) or Korean,Regular,Nord-Pas-de-Calais,96.0
0.47,f,0.0,36.0,Japanese (except Nissan) or Korean,Regular,Nord-Pas-de-Calais,96.0
0.21,g,4.0,24.0,"Renault, Nissan or Citroen",Regular,Ile-de-France,442.0
0.32,g,4.0,24.0,"Renault, Nissan or Citroen",Regular,Ile-de-France,442.0
0.08,f,0.0,51.0,Japanese (except Nissan) or Korean,Diesel,Ile-de-France,312.0
0.06,f,0.0,51.0,Japanese (except Nissan) or Korean,Diesel,Ile-de-France,312.0
0.12,f,0.0,53.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3339.0
0.06,f,0.0,53.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3339.0
0.36,f,0.0,53.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3339.0
0.02,g,8.0,49.0,"Renault, Nissan or Citroen",Diesel,Nord-Pas-de-Calais,2648.0
0.52,g,8.0,49.0,"Renault, Nissan or Citroen",Diesel,Nord-Pas-de-Calais,2648.0
0.54,f,4.0,22.0,other,Diesel,Ile-de-France,3424.5
0.46,i,0.0,49.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,1858.0
0.07,i,0.0,49.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,1858.0
0.47,e,0.0,43.0,Japanese (except Nissan) or Korean,Regular,Pays-de-la-Loire,94.0
0.07,e,0.0,43.0,Japanese (except Nissan) or Korean,Regular,Pays-de-la-Loire,94.0
0.00819672131147541,e,10.0,23.0,"Volkswagen, Audi, Skoda or Seat",Regular,Pays-de-la-Loire,30.0
0.48,e,10.0,23.0,"Volkswagen, Audi, Skoda or Seat",Regular,Pays-de-la-Loire,30.0
0.05,e,10.0,23.0,"Volkswagen, Audi, Skoda or Seat",Regular,Pays-de-la-Loire,30.0
0.54,d,0.0,74.0,Japanese (except Nissan) or Korean,Regular,Bretagne,107.0
0.54,j,0.0,69.0,Japanese (except Nissan) or Korean,Diesel,Centre,17.0
0.03,e,0.0,30.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.5,e,0.0,30.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.41,e,0.0,53.0,Japanese (except Nissan) or Korean,Regular,Aquitaine,67.0
0.13,e,0.0,53.0,Japanese (except Nissan) or Korean,Regular,Aquitaine,67.0
0.03,f,0.0,65.0,Japanese (except Nissan) or Korean,Regular,Nord-Pas-de-Calais,916.0
0.51,f,0.0,65.0,Japanese (except Nissan) or Korean,Regular,Nord-Pas-de-Calais,916.0
0.54,f,4.0,26.0,Japanese (except Nissan) or Korean,Regular,Nord-Pas-de-Calais,570.0
0.39,g,0.0,52.0,Japanese (except Nissan) or Korean,Regular,Limousin,1729.0
0.14,g,0.0,52.0,Japanese (except Nissan) or Korean,Regular,Limousin,1729.0
0.03,f,7.0,37.0,"Volkswagen, Audi, Skoda or Seat",Regular,Nord-Pas-de-Calais,3424.5
0.46,f,7.0,37.0,"Volkswagen, Audi, Skoda or Seat",Regular,Nord-Pas-de-Calais,3424.5
0.54,f,10.0,64.0,Japanese (except Nissan) or Korean,Regular,Aquitaine,861.0
0.54,g,0.0,64.0,Japanese (except Nissan) or Korean,Diesel,Poitou-Charentes,28.0
0.54,h,0.0,25.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.03,e,0.0,26.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,339.0
0.5,e,0.0,26.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,339.0
0.09,g,0.0,41.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3023.0
0.45,g,0.0,41.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3023.0
0.31,i,0.0,62.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.15,i,0.0,62.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.06,i,0.0,62.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.54,f,0.0,36.0,Japanese (except Nissan) or Korean,Regular,Pays-de-la-Loire,102.0
0.54,e,4.0,26.0,"Volkswagen, Audi, Skoda or Seat",Diesel,Haute-Normandie,959.0
0.48,d,0.0,33.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,2569.0
0.05,d,0.0,33.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,2569.0
0.08,d,0.0,53.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,2769.0
0.45,d,0.0,53.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,2769.0
0.54,l,3.0,39.0,Japanese (except Nissan) or Korean,Diesel,Pays-de-la-Loire,3424.5
0.47,g,0.0,40.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.06,g,0.0,40.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.41,d,0.0,24.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,1910.0
0.12,d,0.0,24.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,1910.0
0.53,g,10.0,57.0,Japanese (except Nissan) or Korean,Diesel,Aquitaine,3424.5
0.48,f,0.0,33.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.04,f,0.0,33.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.06,d,15.0,40.0,"Renault, Nissan or Citroen",Diesel,Aquitaine,127.0
0.26,e,7.0,40.0,"Renault, Nissan or Citroen",Regular,Aquitaine,127.0
0.26,e,7.0,40.0,"Renault, Nissan or Citroen",Regular,Aquitaine,127.0
0.46,g,0.0,75.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.05,g,0.0,75.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.08,j,0.0,30.0,Japanese (except Nissan) or Korean,Diesel,Aquitaine,14.0
0.44,j,0.0,30.0,Japanese (except Nissan) or Korean,Diesel,Aquitaine,14.0
0.08,e,0.0,61.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.45,e,0.0,61.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.09,l,0.0,31.0,"Volkswagen, Audi, Skoda or Seat",Regular,Ile-de-France,16.0
0.32,j,0.0,31.0,Japanese (except Nissan) or Korean,Diesel,Ile-de-France,16.0
0.05,l,0.0,31.0,"Volkswagen, Audi, Skoda or Seat",Regular,Ile-de-France,16.0
0.06,j,0.0,31.0,Japanese (except Nissan) or Korean,Diesel,Ile-de-France,16.0
0.52,f,0.0,57.0,Japanese (except Nissan) or Korean,Regular,Pays-de-la-Loire,141.0
0.53,g,0.0,45.0,Japanese (except Nissan) or Korean,Diesel,Limousin,55.0
0.13,f,0.0,51.0,Japanese (except Nissan) or Korean,Regular,Aquitaine,41.0
0.06,f,0.0,51.0,Japanese (except Nissan) or Korean,Regular,Aquitaine,41.0
0.33,f,0.0,51.0,Japanese (except Nissan) or Korean,Regular,Aquitaine,41.0
0.52,k,2.0,55.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,1430.0
0.09,e,0.0,63.0,Japanese (except Nissan) or Korean,Regular,Aquitaine,25.0
0.43,e,0.0,63.0,Japanese (except Nissan) or Korean,Regular,Aquitaine,25.0
0.47,f,0.0,60.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.05,f,0.0,60.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.4,d,0.0,25.0,Japanese (except Nissan) or Korean,Regular,Aquitaine,30.0
0.12,d,0.0,25.0,Japanese (except Nissan) or Korean,Regular,Aquitaine,30.0
0.45,d,0.0,25.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.06,d,0.0,25.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.46,g,0.0,57.0,Japanese (except Nissan) or Korean,Regular,Aquitaine,3424.5
0.06,g,0.0,57.0,Japanese (except Nissan) or Korean,Regular,Aquitaine,3424.5
0.46,d,1.0,54.0,Japanese (except Nissan) or Korean,Regular,Basse-Normandie,1017.0
0.06,d,1.0,54.0,Japanese (except Nissan) or Korean,Regular,Basse-Normandie,1017.0
0.01,k,6.0,35.0,"Renault, Nissan or Citroen",Regular,Ile-de-France,403.0
0.37,k,6.0,35.0,"Renault, Nissan or Citroen",Regular,Ile-de-France,403.0
0.13,k,6.0,35.0,"Renault, Nissan or Citroen",Regular,Ile-de-France,403.0
0.52,g,0.0,44.0,Japanese (except Nissan) or Korean,Regular,Nord-Pas-de-Calais,200.0
0.46,g,6.0,34.0,Japanese (except Nissan) or Korean,Regular,Aquitaine,1204.0
0.05,g,6.0,34.0,Japanese (except Nissan) or Korean,Regular,Aquitaine,1204.0
0.47,e,0.0,38.0,Japanese (except Nissan) or Korean,Regular,Aquitaine,3424.5
0.05,e,0.0,38.0,Japanese (except Nissan) or Korean,Regular,Aquitaine,3424.5
0.47,d,0.0,22.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,957.0
0.05,d,0.0,22.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,957.0
0.41,k,0.0,36.0,Japanese (except Nissan) or Korean,Diesel,Poitou-Charentes,35.0
0.09,k,0.0,36.0,Japanese (except Nissan) or Korean,Diesel,Poitou-Charentes,35.0
0.01,k,0.0,36.0,Japanese (except Nissan) or Korean,Diesel,Poitou-Charentes,35.0
0.00273224043715847,k,0.0,36.0,Japanese (except Nissan) or Korean,Diesel,Poitou-Charentes,35.0
0.02,f,0.0,56.0,Japanese (except Nissan) or Korean,Diesel,Ile-de-France,3424.5
0.5,f,0.0,56.0,Japanese (except Nissan) or Korean,Diesel,Ile-de-France,3424.5
0.09,e,0.0,27.0,Japanese (except Nissan) or Korean,Regular,Nord-Pas-de-Calais,3424.5
0.43,e,0.0,27.0,Japanese (except Nissan) or Korean,Regular,Nord-Pas-de-Calais,3424.5
0.52,f,3.0,42.0,Japanese (except Nissan) or Korean,Regular,Nord-Pas-de-Calais,481.0
0.56,k,10.0,33.0,other,Diesel,Pays-de-la-Loire,41.0
0.52,f,3.0,55.0,Japanese (except Nissan) or Korean,Regular,Basse-Normandie,2710.0
0.37,e,0.0,46.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,677.0
0.14,e,0.0,46.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,677.0
0.45,g,0.0,53.0,Japanese (except Nissan) or Korean,Diesel,Poitou-Charentes,185.0
0.06,g,0.0,53.0,Japanese (except Nissan) or Korean,Diesel,Poitou-Charentes,185.0
0.08,g,8.0,45.0,"Renault, Nissan or Citroen",Diesel,Nord-Pas-de-Calais,1472.0
0.43,g,8.0,45.0,"Renault, Nissan or Citroen",Diesel,Nord-Pas-de-Calais,1472.0
0.45,g,0.0,41.0,Japanese (except Nissan) or Korean,Diesel,Nord-Pas-de-Calais,3424.5
0.06,g,0.0,41.0,Japanese (except Nissan) or Korean,Diesel,Nord-Pas-de-Calais,3424.5
0.52,d,0.0,38.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.09,g,0.0,39.0,Japanese (except Nissan) or Korean,Diesel,Ile-de-France,3424.5
0.43,g,0.0,39.0,Japanese (except Nissan) or Korean,Diesel,Ile-de-France,3424.5
0.03,n,0.0,55.0,Japanese (except Nissan) or Korean,Diesel,Ile-de-France,3424.5
0.01,n,0.0,55.0,Japanese (except Nissan) or Korean,Diesel,Ile-de-France,3424.5
0.3,n,0.0,55.0,Japanese (except Nissan) or Korean,Diesel,Ile-de-France,3424.5
0.17,n,0.0,55.0,Japanese (except Nissan) or Korean,Diesel,Ile-de-France,3424.5
0.01,d,0.0,56.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,71.0
0.47,d,0.0,56.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,71.0
0.02,d,0.0,56.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,71.0
0.03,e,1.0,59.0,"Opel, General Motors or Ford",Regular,Aquitaine,104.0
0.47,e,1.0,59.0,"Opel, General Motors or Ford",Regular,Aquitaine,104.0
0.51,e,8.0,44.0,"Opel, General Motors or Ford",Regular,Ile-de-France,145.0
0.46,f,5.0,47.0,"Opel, General Motors or Ford",Diesel,Basse-Normandie,1021.0
0.04,f,5.0,47.0,"Opel, General Motors or Ford",Diesel,Basse-Normandie,1021.0
0.5,g,9.0,65.0,Japanese (except Nissan) or Korean,Regular,Aquitaine,990.0
0.06,g,0.0,48.0,Japanese (except Nissan) or Korean,Diesel,Aquitaine,312.0
0.43,g,0.0,48.0,Japanese (except Nissan) or Korean,Diesel,Aquitaine,312.0
0.45,e,0.0,52.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,120.0
0.05,e,0.0,52.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,120.0
0.05,g,0.0,49.0,Japanese (except Nissan) or Korean,Diesel,Nord-Pas-de-Calais,267.0
0.44,g,0.0,49.0,Japanese (except Nissan) or Korean,Diesel,Nord-Pas-de-Calais,267.0
0.06,e,0.0,32.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.43,e,0.0,32.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
0.5,g,10.0,24.0,"Renault, Nissan or Citroen",Regular,Pays-de-la-Loire,3424.5
0.49,j,10.0,31.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,501.0
0.00273224043715847,f,0.0,46.0,Japanese (except Nissan) or Korean,Regular,Ile-de-France,3424.5
